titles,authors,result,percent,images
"Traqueotomia, 1990",Alex Flemming,woman,0.30457714200019836,https://assets.masp.org.br/uploads/collection/JptjHrtvR0ObpypST6C9d2h7fSqazEE7.jpg
"Autorretrato verde, 1994",Meta (Mari Carmem Hernández),woman,0.4863587021827698,https://assets.masp.org.br/uploads/collection/iTUBmG3QRJrruyz1GYItgvBlordqclSz.jpg
"Cabeça de cadeira, 1996",Gil Vicente,man,0.5028402209281921,https://assets.masp.org.br/uploads/collection/Wbq1EW7HOieVq2wEPI1GrOxYVNU8WrV4.jpg
"Sem título, da série O que vi pela tevê, 1997",Siron Franco,no_people,0.525413990020752,https://assets.masp.org.br/uploads/collection/ohEAQ5JTH2IIFHy6vn7yVzduM02nD4Vs.jpg
"Fragmentação de paisagem verde-folha, 2002",Aldir Mendes de Souza,no_people,0.5720797777175903,https://assets.masp.org.br/uploads/collection/VhuUi1yqxfuFsko8UbsfX0Or6kmtMF6p.jpg
"O pintor Belmiro de Almeida, Sem data",José Ferraz de Almeida Júnior,man,0.3856220543384552,https://assets.masp.org.br/uploads/collection/L1SjUKE1nJ7YWpqIkWsYzhpbGVrzRZK8.jpg
"Retrato de senhora, Sem data",Paul Chabas,woman,0.7715970873832703,https://assets.masp.org.br/uploads/collection/6nnFTVEQvGsBCX4nML0o2Nvf9ygULum5.jpg
"Ninfa loira, Sem data",Paul Chabas,woman,0.7920234799385071,https://assets.masp.org.br/uploads/collection/lhsjaWYXg3OZRk9SWhWiKhorLmBrW71M.jpg
"Terras, 1989-90",Amelia Toledo,many people,0.33408084511756897,https://assets.masp.org.br/uploads/collection/w5MfNl818Eja5lffDndsLC9MVLEji1BW.jpg
"Nu no sofá (Leila), 1975-76",Boi (José Carlos Cezar Ferreira),woman,0.5143163800239563,https://assets.masp.org.br/uploads/collection/PFnDvtk9IoSzlf1u6tmUg7ULldHhW897.jpg
"Carnaval de salão, circa 1975",Marina Caram,many people,0.41159307956695557,https://assets.masp.org.br/uploads/collection/lfkGMsuadXo9yAXGTfpfaG3P29qxge9m.jpg
"Abertura, 1970-72",Yolanda Mohalyi,woman,0.5175232291221619,https://assets.masp.org.br/uploads/collection/c6O4kCotpZfMKBVQRpUQfRfKE6LO8kEK.jpg
"O herói, 1966/2000",Anna Maria Maiolino,man,0.5779241919517517,https://assets.masp.org.br/uploads/collection/MlvM5D7WdLo0EP5HN2WZzWapnebt1GK1.jpg
"Projeto de vitral, 1958-59",John Piper,no_people,0.41981062293052673,https://assets.masp.org.br/uploads/collection/tR1ru6qCv5QIrzXn2kJpTiqqChHWHGEX.jpg
"Pintura 167, circa 1956",Willys de Castro,no_people,0.37062668800354004,https://assets.masp.org.br/uploads/collection/Kz2tlQZ71rXWrOFfppEPIq6ssJYCa85F.jpg
"Arquitetura pentacular, 1946",Victor Brauner,many people,0.504076361656189,https://assets.masp.org.br/uploads/collection/7Hz2nx6jmC7MRhegn8jBi89HkeBTdi9X.jpg
"São Jorge e o dragão, Sem data",Ernesto De Fiori,woman,0.5460302233695984,https://assets.masp.org.br/uploads/collection/uYDIncrjWUeD6uckyGBAsNhEEYol5YX2.jpg
"Represa, Sem data",Ernesto De Fiori,no_people,0.3023871183395386,https://assets.masp.org.br/uploads/collection/ZvvBFjmAdkcl9G1rEBs9Lz9FRV0qlQAD.jpg
"Terraço, Sem data",Ernesto De Fiori,no_people,0.7216433882713318,https://assets.masp.org.br/uploads/collection/xRpCnq6P0hGZ7MmuslOuFEYty1ktauyU.jpg
"A igrejinha, Sem data",Ernesto De Fiori,no_people,0.31224414706230164,https://assets.masp.org.br/uploads/collection/cklxS2xau5zCX7JtUwG71ig9RifqO8kq.jpg
"Rua de aldeia, circa 1940",Maurice de Vlaminck,man,0.32845190167427063,https://assets.masp.org.br/uploads/collection/ApCrlf6Vq1yeh91sBGcYdDVIkDbBreP7.jpg
"Marinha com veleiros, circa 1935",Maurice de Vlaminck,no_people,0.39094671607017517,https://assets.masp.org.br/uploads/collection/KdBMd7Zg2JIWc4rAlhqB64eR9ozTMgiE.jpg
"Paisagem hibernal (Garage), circa 1928",Maurice de Vlaminck,no_people,0.3998464345932007,https://assets.masp.org.br/uploads/collection/Dkcu0CBNdgpaYryye4HPIes8wCjOIBC0.jpg
"Vento de julho e a luz do Sol, 1940-50",Charles Burchfield,no_people,0.4641342759132385,https://assets.masp.org.br/uploads/collection/cmBVkLUDgF4gGKla1eOCbElZywQuTws2.jpg
"Arranha-céus, 1924",Menotti Del Picchia,no_people,0.6135817766189575,https://assets.masp.org.br/uploads/collection/5fC7FdZvb0xV32j2gZgMTrAfZQuBieSd.jpg
"Nu feminino, 1930-33",Pierre Bonnard,woman,0.8376660943031311,https://assets.masp.org.br/uploads/collection/xE6y7yz5L4FHaACWunFlDAdXSLsyS6D0.jpg
"Porto com navios na Bretanha, 1928-29",Gerrit van Blaaderen,many people,0.45148104429244995,https://assets.masp.org.br/uploads/collection/CvhCbVhTOnIpNz6lgy2I9tU0FrIrdQ33.jpg
"A princesa Bibesco, circa 1920",Édouard Vuillard,woman,0.6211950182914734,https://assets.masp.org.br/uploads/collection/DkYqrmXxvNAxFnjlqrh48u6ClgRAsICw.jpg
"Yvonne Printemps e Sacha Guitry, circa 1917",Édouard Vuillard,woman,0.6660951375961304,https://assets.masp.org.br/uploads/collection/lwzNmnfuYUqQf4aT15YSJ8fteArWztzM.jpg
"Rua de aldeia, 1920-30",Henry de Waroquier,no_people,0.396231472492218,https://assets.masp.org.br/uploads/collection/7haggUMLi9mBbeFC3WJCQLTr3PYKueU4.jpg
"Paisagem de Petrópolis (bosque com riacho), Sem data",João Baptista da Costa,no_people,0.40775981545448303,https://assets.masp.org.br/uploads/collection/PxFiaV5vF7Ijl9lFW0fMGKU7VlqzW2l2.jpg
"Natureza-morta, 1620",Panfilo Nuvolone,woman,0.31477537751197815,https://assets.masp.org.br/uploads/collection/BYmwBcQinuyMIVeuyRRwwrWLXyRUaODY.jpg
"Paisagem da Bretanha (Village Breton Belle-Île), 1897-98",Henri Matisse,no_people,0.43291598558425903,https://assets.masp.org.br/uploads/collection/msEArbvLdGE4KwS435vpuxBhidqxxcGt.jpg
"Igreja em Terrassa, 1914-19",Joaquín Torres-García,no_people,0.5955724716186523,https://assets.masp.org.br/uploads/collection/sjNgRyqoUflTaL57TRgdzFbi8nr0dqWz.jpg
"Paisagem com castelo – Vista de Saint-Arg Lapopie, 1910-15",Henri Martin,no_people,0.3878401517868042,https://assets.masp.org.br/uploads/collection/Q7oQ7BE60tDtNiUarMn1NcNj4KzO6Ufd.jpg
"Rua de aldeia, 1910-20",Edmond Marie Petitjean,many people,0.4932725131511688,https://assets.masp.org.br/uploads/collection/E53sYbdfFv0GqYWto2Jlf2pxhI4QUuPn.jpg
"Monsieur Louis Pascal visto de costas, circa 1893",Henri de Toulouse-Lautrec,man,0.4498940706253052,https://assets.masp.org.br/uploads/collection/g0Vk5SdKiJZmxXmmy9AngIbHzwSGYju7.jpg
"O divã, circa 1893",Henri de Toulouse-Lautrec,woman,0.757044792175293,https://assets.masp.org.br/uploads/collection/KsTTI88OCtQp6w6VjuHFdtRzM7NyO1un.jpg
"O cão (esboço de Touc?), circa 1880",Henri de Toulouse-Lautrec,man,0.40830856561660767,https://assets.masp.org.br/uploads/collection/3rBDyY5QfWhuoaIOsDShncM0GaRWZXUX.jpg
"Paisagem, 1900-10",Gaetano Previati,man,0.3859247863292694,https://assets.masp.org.br/uploads/collection/1DppSn7RITJ8JoRNgAvXFwe9TxYZGpX4.jpg
"Natureza-morta com morangos, Sem data",Pedro Alexandrino,no_people,0.40809744596481323,https://assets.masp.org.br/uploads/collection/2akqU2g8O3T0MRQesvxJDgvrEqS44pTd.jpg
"Rosa e lilás, 1890-1900",Dominique Hubert Rozier,woman,0.38256245851516724,https://assets.masp.org.br/uploads/collection/PJxrqfknVynppHBEpVKxzHCwqaX9ZRky.jpg
"Paisagem rústica com ponte e casas, Sem data",José Ferraz de Almeida Júnior,woman,0.2704330384731293,https://assets.masp.org.br/uploads/collection/pYn2boIBxo47aNA1RGlOUPFxbofcajXK.jpg
"Marinha perto de Marselha (Aldeia Fantástica), 1880-84",Adolphe Monticelli,many people,0.4632430970668793,https://assets.masp.org.br/uploads/collection/Zuf01S2YbADzeweqGdoCCB8djX4i93Eg.jpg
"Rua de aldeia, 1880-90",Antoine Vollon,woman,0.3854523301124573,https://assets.masp.org.br/uploads/collection/ODbZ59pzCO2HvXEAgKbHB9IuxSlKrdzS.jpg
"Duas vacas, 1880-90",Alexandre Defaux,no_people,0.43948787450790405,https://assets.masp.org.br/uploads/collection/ZR6m5MQiGowTOvvc9xkRlM8Lmnnf313X.jpg
"Paisagem com fonte, circa 1860",Charles de Tournemine,no_people,0.4705475866794586,https://assets.masp.org.br/uploads/collection/K7772BV5a6CE6IVpzarA4fSVChnZ5IFG.jpg
"Duas cabeças, 1858-62",Honoré Daumier,man,0.479017049074173,https://assets.masp.org.br/uploads/collection/I62meMLdmwM0cEsfjiOmOZFnvEpDFPTb.jpg
"Pedra Mãe d'Água (paisagem da Tijuca), circa 1850",Félix Émile Taunay,no_people,0.5381404757499695,https://assets.masp.org.br/uploads/collection/xbXdrS5XT1Hz3dl7n9M1icUA8WRy25CJ.jpg
"Paisagem de campo, com cavalo e figura feminina, 1850-1900",Desconhecido,no_people,0.40493258833885193,https://assets.masp.org.br/uploads/collection/TvzJkcygWQblPb7BBW5hubpsvd69qqG5.jpg
"Figura de moça, 1750-80",François Boucher (Círculo de),woman,0.8304420113563538,https://assets.masp.org.br/uploads/collection/X61m4WHALFW2xY1BigrDBipJGJLoXIw1.jpg
"Virgem de Copacabana, 1730-50",Desconhecido (Escola do Collao),no_people,0.4133995473384857,https://assets.masp.org.br/uploads/collection/x79ZobtCc7FTg7BHuEC1TVB9gIqXDzuq.jpg
"Paisagem com salteadores de estrada, 1680-1720",Desconhecido (Pintor flamengo-napolitano,no_people,0.31606727838516235,https://assets.masp.org.br/uploads/collection/2UjDFnaL7FbYSpGGyiZsD7mKsF8vs8bS.jpg
"Paisagem com cavaleiros, 1670-75",Desconhecido (Pintor flamengo-holandês),no_people,0.42236852645874023,https://assets.masp.org.br/uploads/collection/CNE6hEp7Cm29fPJxB6qRamROioYM4tlP.jpg
"Sagrada família com são João Batista criança, 1575-1600",Desconhecido (Pintor emiliano),woman,0.62227863073349,https://assets.masp.org.br/uploads/collection/O5mTeRt2CRoWXXEjTDIYgJqVPpbqf5jR.jpg
"A esmola (são Gil?), 1480-1500",Desconhecido (Pintor flamengo),many people,0.3632608950138092,https://assets.masp.org.br/uploads/collection/KGo0N4oPqGGiNsNoaePGp4TZqHy64Dq3.jpg
"Virgem com o Menino, são João Batista criança e um anjo, 1500-10",Piero di Cosimo,woman,0.6449803113937378,https://assets.masp.org.br/uploads/collection/CTs1mEnKWYD4K5MGxWrA0lYhwaoc1bEZ.jpg
"Adoração dos pastores, 1580-90",Jacopo da Ponte Bassano,many people,0.3253764510154724,https://assets.masp.org.br/uploads/collection/2y53GD0QHBiyCbPX4zY6ljfZyWj0uIwh.jpg
"Retrato de Mademoiselle Léomenie Brienne, Marquise de Roualt Gamache, Sem data",Pierre Mignard (Ateliê ou seguidor de),woman,0.7301080822944641,https://assets.masp.org.br/uploads/collection/ZLBLt6Ixpg6JXnCJUCNDbiv1uzmiI5iP.jpg
"Friedericke Phillipine Bruch, Século 18",Desconhecido (Pintor alemão),woman,0.8148368000984192,https://assets.masp.org.br/uploads/collection/LBKi3Y2YzVuT0WnzjdV77jYkoGamUylP.jpg
"Ernst Christian Wilhelm Bruch, Século 19",Desconhecido (Pintor alemão),man,0.6888179183006287,https://assets.masp.org.br/uploads/collection/Iuid9KFRhb98Fd80GpJFgZJGn0o8ZZlR.jpg
"São Marcos, Século 15-16",Desconhecido (Pintor toscano),woman,0.7278209328651428,https://assets.masp.org.br/uploads/collection/pgvsN8GZOCi3insMiAPeafN3lbQ0Vot6.jpg
"Seitaka-Doji (acólito de Fudo Myo-o), Período Edo Inicial",Civilização japonesa,woman,0.749380350112915,https://assets.masp.org.br/uploads/collection/7LDrKvoNTXsq5T4fMlVGXOs7uVDpQYKR.jpg
"Kongara-Doji (acólito de Fudo Myo-o), Período Edo Inicial",Civilização japonesa,woman,0.5026913285255432,https://assets.masp.org.br/uploads/collection/gS8TGCNXYuo0Gds49AoOeoDtSutDij5x.jpg
"Nossa Senhora dos Remédios, 1680-1700",Desconhecido (Escola de Cuzco),woman,0.38437512516975403,https://assets.masp.org.br/uploads/collection/yBi0vZ6b8RInng1wSTSlxsc4SJUiUaRu.jpg
"Paisagem com fuga para o Egito, Século 17",Desconhecido (Pintor holandês),no_people,0.5399388670921326,https://assets.masp.org.br/uploads/collection/GUgkJmln2B7KnKssNyDmKBQLRzBdb3pT.jpg
"Retrato de Henry Chamberlain, Século 19",Desconhecido (Pintor inglês),man,0.44246813654899597,https://assets.masp.org.br/uploads/collection/hAXmhXZTnI5cpDUOrVDEqUG7Eo9Kt9Fk.jpg
"Panorama da Baía de Guanabara, 1826-29",Emeric Essex Vidal,no_people,0.4712604880332947,https://assets.masp.org.br/uploads/collection/xbKVjnj10oWN9PfsHqZ9sTviDrEfEfRr.jpg
"Paisagem da campanha romana, 1784-87",Nicolas Antoine Taunay,no_people,0.31075841188430786,https://assets.masp.org.br/uploads/collection/IP7jcDx3ypvu8fhgBW72UDFdiFfISK5c.jpg
"A Virgem amamentando o Menino, 1760-80",Pompeo Batoni,woman,0.8097021579742432,https://assets.masp.org.br/uploads/collection/uhaSQnUOYW6YMMgK4J91ABpGgo1taVGD.jpg
"Alegoria da sabedoria e da força – A escolha de Hércules ou Hércules e Ônfale, circa 1750",François Boucher,woman,0.7416494488716125,https://assets.masp.org.br/uploads/collection/PbvXvfCZSGxkWdt2118CNO8k8ucXtdzN.jpg
"Paisagem com pastores, 1710-30",Alessandro Magnasco,many people,0.2935275435447693,https://assets.masp.org.br/uploads/collection/zSQZjoKZZx2rRW2mMBxuoUrBwQAcmdWs.jpg
"Retrato do duque de Pastrana, circa 1670",Juan Carreño de Miranda,man,0.4541018009185791,https://assets.masp.org.br/uploads/collection/LQCZjR02PZe5mQc9o5nwlpzQjIstekhG.jpg
"Moisés e as filhas de Jetro, 1660-89",Ciro Ferri,many people,0.388025164604187,https://assets.masp.org.br/uploads/collection/FidFNNtLcLR1fomRaDYiQyVw4Q6D4DhQ.jpg
"Santa Catarina de Alexandria, 1650-55",Bartolomé Esteban Murillo,woman,0.8643401861190796,https://assets.masp.org.br/uploads/collection/Bnu1DWwGv8uYK5obU4uBdhiyTUF3AIMP.jpg
"Adoração dos pastores, 1630-35",Bartolomeo Passante,woman,0.37260058522224426,https://assets.masp.org.br/uploads/collection/AYSSTRVypdF8nNlbePuCXZxqUQ2BwiyF.jpg
"Suicídio de Lucrécia, 1625-40",Guido Reni (Ateliê),woman,0.8682575821876526,https://assets.masp.org.br/uploads/collection/dwGTXMTnbVx8dVkiLSlgs9pSmq767tN0.jpg
"Cena mitológica (Cronos admoesta Eros na presença de Vênus e Marte), 1624-56",Guercino,woman,0.6360766887664795,https://assets.masp.org.br/uploads/collection/qANbCd7PDFMnEzR5ckzTYsUmCieXRPIG.jpg
"Marte e Vênus com uma roda de cupidos e paisagem, 1605-10",Carlo Saraceni,woman,0.34837257862091064,https://assets.masp.org.br/uploads/collection/uQXinmIClsiKwDyOk8ONvrlBhNErlVdr.jpg
"Paisagem de outono na Holanda, 1601-1700",Jacob van Mosscher,no_people,0.6478795409202576,https://assets.masp.org.br/uploads/collection/GDEZFg6T82GH5Wh9s7vfhL5sccDO60Le.jpg
"Interior de uma catedral em Antuérpia, 1601-1700","Pieter Neeffs, o Jovem",no_people,0.8092290163040161,https://assets.masp.org.br/uploads/collection/qNjEBpswmJYS4CE0Pb82Ciofh0jVnJ8a.jpg
"Pátio com galinhas, galo e cachorro, 1601-1700",Jan van Oolen,man,0.38372674584388733,https://assets.masp.org.br/uploads/collection/TorTmMtrrcKNI7Xp6Q519OWCGAChEqj1.jpg
"Adoração dos pastores, 1580-90",Jacopo da Ponte Bassano,many people,0.3253764510154724,https://assets.masp.org.br/uploads/collection/2y53GD0QHBiyCbPX4zY6ljfZyWj0uIwh.jpg
"Ecce Homo ou Pilatos apresenta Cristo à multidão, 1546-47",Jacopo Tintoretto,many people,0.3265737295150757,https://assets.masp.org.br/uploads/collection/QH18bZvmZDlUpy8FUlbWK0nHyCuag26p.jpg
"O poeta Henry Howard, conde de Surrey, circa 1542",Hans Holbein. o Jovem,man,0.41476938128471375,https://assets.masp.org.br/uploads/collection/KNK8pFmml2UHUOrudX1MhPAsmJsMT41l.jpg
"Virgem com o Menino e são João Batista criança, 1510-15",Francesco Francia,woman,0.6257935762405396,https://assets.masp.org.br/uploads/collection/8PuYZJq4b2yI1WyXF0Xk21m14mPm860P.jpg
"Ecce Homo. Cristo morto no sarcófago como ""Vir Dolorum"", 1480-1500",Niccolò di Liberatore (chamado L'Alunno),man,0.45291322469711304,https://assets.masp.org.br/uploads/collection/M1toC6F0hbdrOOCMcKkQiuhPZbyZOdaD.jpg
"Madona em adoração do Menino Jesus e um anjo, circa 1475",Biagio d'Antonio,woman,0.7398096919059753,https://assets.masp.org.br/uploads/collection/XOSRMOTB5DduHObwo0BhrHjkrlApasmf.jpg
"Virgem com o Menino Jesus, 1470-80",Desconhecido | Jacopo del Sellaio,woman,0.6848260164260864,https://assets.masp.org.br/uploads/collection/3gjaxbahFW84cUVnQ4yfMtWRz0Gcjlyw.jpg
"Madona com o Menino no trono e quatro santos, 1410-15",Maestro del 1416,woman,0.5768003463745117,https://assets.masp.org.br/uploads/collection/p9Bh4mhH5Pn2pW63fcYnRVDfLlxJ1BRV.jpg
"Adoração dos reis magos, 1351-75",Paolo Serafini da Modena,woman,0.3860695958137512,https://assets.masp.org.br/uploads/collection/eQcQmbwIjpbQ4TPbC5Y2dOdypXv9Vi3Z.jpg
"Virgem com o Menino Jesus, 1310-20",Maestro di San Martino alla Palma,woman,0.6873936653137207,https://assets.masp.org.br/uploads/collection/JqjeXAyxlCKbuYDhvzN3y9mYb3FuexHb.jpg
"George IV como príncipe-regente com as insígnias da Ordem da Jarreteira, Sem data",Thomas Lawrence,man,0.4428340792655945,https://assets.masp.org.br/uploads/collection/Mx85Ip5E0KKUeUxK2jxPb1M9Ivof78i4.jpg
"Cena de café (retrato de Benito Mussolini?), Sem data",John Henri Deluc,many people,0.3842352330684662,https://assets.masp.org.br/uploads/collection/ZRG2nxW0MzoFMkp3o73ljOLC5cTZoA7B.jpg
"Perto do Sena, Sem data",Jean-Constant-Raymond Renefer,no_people,0.48538658022880554,https://assets.masp.org.br/uploads/collection/yM3aXpG5KcUGZrV4ljDIixl9JLXeTk7E.jpg
"Paisagem de montanha, Sem data",Augustin Salinas y Teruel,no_people,0.46968501806259155,https://assets.masp.org.br/uploads/collection/VcLbsSOZvSh8a5yHi7clyp5buPBDpyiW.jpg
"Pescadores da Bretanha, Sem data",Enrique Martínez Cubells,woman,0.2939577102661133,https://assets.masp.org.br/uploads/collection/cekD4UZONiz6XDHeDZexCztj0FaoUpXP.jpg
"Raquel Meller no relicário, Sem data",Carlos Vázquez,woman,0.8831425309181213,https://assets.masp.org.br/uploads/collection/khh5JjnNjLMXCgHn4W5V3NkPB6FaLixr.jpg
"Marinha com veleiros, Sem data",Erwin Günter,no_people,0.3580792248249054,https://assets.masp.org.br/uploads/collection/wU1C6UNcazq6hVvE7hIgLcRi25sMkZKQ.jpg
"Sol sobre a Bahia, Sem data",Wolf Reuther,no_people,0.2894872725009918,https://assets.masp.org.br/uploads/collection/z3HZua71CTS8l741EJmDZ6UPrkGk883V.jpg
"Pós-escrito – A guerra secreta de Josephine Baker, Sem data",R. B. Kitaj,no_people,0.4426102638244629,https://assets.masp.org.br/uploads/collection/E8l7KeVAzZPDSD3lM4lZxed8vhTjYeN4.jpg
"Três prelados (ou as festas natalinas), Sem data",Juan Pablo Salinas,no_people,0.36632347106933594,https://assets.masp.org.br/uploads/collection/o1QiOtt0LFNNcgE8uy5Suyk593Rl2gkc.jpg
"Guarda real inglesa a cavalo, Sem data",Paul Maze,no_people,0.4864506423473358,https://assets.masp.org.br/uploads/collection/ctewi3tRSUbdWPxqVNg9WyKqUu9N6EZ2.jpg
"Parada da guarda real inglesa em Londres, Sem data",Paul Maze,many people,0.507366955280304,https://assets.masp.org.br/uploads/collection/jrnu9MscpqYFu0kHA4VmsMMw2rYpcrYK.jpg
"Veados no parque de Boughton, Sem data",Paul Maze,no_people,0.7695285677909851,https://assets.masp.org.br/uploads/collection/H5aS29tdTZ4iwVNSK6m26VNAisGXxLtf.jpg
"A desolada, Sem data",Pedro Weingärtner,woman,0.5017061829566956,https://assets.masp.org.br/uploads/collection/e79xopNrdrypcIkeDe0MmBrbucFUp4N3.jpg
"Retrato de senhora, Sem data",Jean-Gabriel Domergue,woman,0.8448002338409424,https://assets.masp.org.br/uploads/collection/sXxsZpYuIkv6mwtWTg2mgefVVNoiL5He.jpg
"Autorretrato, Sem data",Jorge Mori,man,0.3541358411312103,https://assets.masp.org.br/uploads/collection/ho8B9DyVUqRqzMtAqObldkcymeZyiOcG.jpg
"Monsaraz, Portugal, Sem data",Sergio Telles,no_people,0.39060738682746887,https://assets.masp.org.br/uploads/collection/QEa9vo7vyXzjNVnnu2CWfLKFxp7wvcYQ.jpg
"Índios atravessando um riacho, Sem data",Agostino Brunias,many people,0.35797348618507385,https://assets.masp.org.br/uploads/collection/BAAS4GEhJF5tHQFbURXyjjt0vyZgCvQK.jpg
"Oxosse na sua caçada, 1952",Rafael Borjes de Oliveira,no_people,0.6954905390739441,https://assets.masp.org.br/uploads/collection/9ndFA6h8fdie10uIg8dFzyD6HDZ1zdLc.jpg
